     333    156.7098251     35.9344184 0.05453218326   3   4.2954401  26.0105520 14.60700000    250.3374493    100.7881597   0.2628E+14 -21.56383000 -20.50258000   0.4469E+11      0.0675735    186.5274961   0
     337    157.2559999      3.1300000 0.07377834888   4   1.6664622  23.9346344 14.71900000    330.0502060     52.6556927   0.1830E+14 -22.22409000 -21.31196000   0.9209E+11      0.0202805     73.8071488   0
     339    157.4179945     22.3840071 0.04204011075   3   5.6615061  25.6802284 13.46100000    454.9026267    102.7163769   0.5234E+14 -22.16146000 -19.57515000   0.6215E+11      0.0230151    115.4441100   0
     342    157.7059998     22.3570005 0.04447492109   3   1.4625634  23.7531404 14.51400000    152.5019297     28.0558216   0.1768E+13 -21.27466000 -19.16566000   0.2832E+11      0.0187093     31.4610962   0
     365    159.7770004      4.6575003 0.06999155349   3   3.0140546  24.8317107 14.00000000    567.7063300     90.4313597   0.7673E+14 -22.79610000 -20.40917000   0.1139E+12      0.0161656    101.1945902   0
     372    160.5725550     19.1334338 0.04866649602   3   2.2462799  24.6855451 14.56000000    217.1471289     47.1035474   0.8398E+13 -21.42257000 -19.59663000   0.3390E+11      0.0340006     81.4106788   0
     393    162.5225001      0.3300000 0.04073906658   4   4.1207874  24.7062746 13.45500000    504.6112290     72.4717489   0.4002E+14 -22.06209000 -20.63667000   0.7356E+11      0.0126563     70.4213476   0
     403    163.3460003     56.3015000 0.07628678035   4   1.5014768  23.2582254 14.21100000    546.0784198     49.0254799   0.5146E+14 -22.82182000 -21.77205000   0.1492E+12      0.0107298     64.6079421   0
     418    164.5270012     17.1200002 0.03162293995   3   3.0593667  23.8061802 13.50500000     89.5921721     41.8539196   0.8647E+12 -21.45897000 -21.27803000   0.5549E+11      0.0552909     54.6216298   0
     420    164.5545000      1.6105000 0.04001319529   4   1.2145691  21.8060926 13.49000000    151.2964461     20.9834620   0.1181E+13 -22.00191000 -21.15154000   0.9083E+11      0.0150247     25.0654401   0
     450    167.0867841     13.2078951 0.03506679350   3   2.3069593  24.0001950 14.01200000    180.0520649     34.9696554   0.4215E+13 -21.20467000 -20.24332000   0.3288E+11      0.0293722     58.3142860   0
     457    167.4314997     21.7470000 0.03280065517   3   1.4919063  22.0341661 12.86200000    296.7605118     21.1645045   0.7752E+13 -22.19734000 -20.56820000   0.7379E+11      0.0123064     40.2698003   0
     458    167.4703655     21.9608939 0.03386843190   4   4.9899653  25.4949761 14.31000000    374.6363841     73.0750552   0.2780E+14 -20.72738000 -20.51550000   0.3606E+11      0.0229391     94.7605651   0
     460    167.7046839     28.2709996 0.03670769939   3   1.4073240  23.1134794 13.96200000    612.8278114     22.3223583   0.3488E+14 -21.35751000 -19.21617000   0.3094E+11      0.0062718     42.3810943   0
     463    167.7634994     57.1370017 0.04720147318   3   1.3402579  23.4401026 14.34800000     56.8357121     27.2681271   0.2688E+12 -21.53479000 -19.03897000   0.3493E+11      0.0612843     38.4070911   0
     466    167.8466546     26.9757377 0.03587003510   3   1.6674993  22.6019457 13.23100000    509.7859670     25.8506491   0.2927E+14 -21.95534000 -20.87699000   0.6366E+11      0.0091442     51.4014233   0
     469    167.9765030     39.8925016 0.07601792683   3   2.1933827  24.6613489 14.59600000    133.6290024     71.3695797   0.5289E+13 -22.41456000 -20.37495000   0.8551E+11      0.0919823    135.5332211   0
     472    168.0230931     27.5792779 0.03583602922   4   1.6096023  22.3809715 13.13800000    500.0094445     24.9296320   0.2092E+14 -22.12221000 -20.46028000   0.7515E+11      0.0068927     38.0019550   0
     484    168.8090895     29.5301508 0.04772054869   3   1.7844348  23.3030963 14.12600000    695.0443567     36.6997984   0.5704E+14 -21.92395000 -21.54789000   0.7748E+11      0.0070308     53.8834861   0
     498    170.0657570     34.1228750 0.03617535939   3   3.8007678  25.1299648 14.03500000     77.4440809     59.4192464   0.1487E+13 -21.22579000 -20.09542000   0.3363E+11      0.1319090    112.6427539   0
     503    170.6135001     24.2970000 0.02512400000   3   0.4518126  19.7232908 13.16000000    234.7184750      4.9180427   0.1094E+13 -21.38655000 -19.92055000   0.3473E+11      0.0031079      8.0436992   0
     530    172.8069991     56.4625000 0.06043663652   3   1.3942592  23.5173920 14.41400000    409.3472850     36.2054535   0.2430E+14 -22.08473000 -20.04778000   0.6152E+11      0.0128152     57.8437436   0
     550    173.9940036     55.0705020 0.05515155613   3   1.7009624  23.2823126 13.95700000    549.2672631     40.3586655   0.4959E+14 -22.39121000 -21.34916000   0.9676E+11      0.0112785     68.3083674   0
     555    174.4719997     21.9800001 0.03093537741   3   1.0607328  21.1872377 13.07400000    262.0516800     14.1981783   0.2494E+13 -21.83685000 -21.23410000   0.7191E+11      0.0064386     18.6045410   0
     560    174.7994974     55.6715007 0.06191127067   3   1.2824291  22.3923236 13.98300000    308.6916728     34.1018738   0.9031E+13 -22.58122000 -22.35469000   0.1535E+12      0.0139406     47.4512079   0
     568    175.7599998     26.2675000 0.03223134125   3   1.1601372  22.6214934 14.32100000    168.5547644     16.1744338   0.1825E+13 -20.68552000 -19.91228000   0.2484E+11      0.0140353     26.0858179   0
     573    176.0016446     19.9609998 0.02189969583   3   1.5590630  21.2086891 11.91700000     80.9149641     14.8032482   0.3531E+12 -22.22591000 -20.51701000   0.7454E+11      0.0279704     24.9556286   0
     574    176.0285037     33.5125004 0.03251276617   4   3.8077872  23.9364943 12.80500000    126.9069886     53.5475563   0.2745E+13 -22.23480000 -20.44085000   0.8162E+11      0.0530686     74.2615762   0
     576    176.1290100     33.3360135 0.03262698469   4   6.0870431  25.3426132 13.38800000    275.5446259     85.8983981   0.1582E+14 -21.60610000 -20.54225000   0.5633E+11      0.0326154     99.0957959   0
     582    176.5835023     33.1830004 0.03421866244   3   2.6945686  23.6079318 13.37300000    551.6534953     39.8651471   0.4236E+14 -21.78351000 -21.15255000   0.6118E+11      0.0104183     63.3730396   0
     585    176.9880035     55.7700009 0.05214657755   3   1.4804107  23.2359450 13.95300000    747.3245346     33.2357792   0.4741E+14 -22.16963000 -19.83500000   0.6305E+11      0.0052993     43.6687743   0
     586    177.0280573     55.6075659 0.05039641610   3   2.5754616  24.8841329 14.67000000    370.0829190     55.9029288   0.3221E+14 -21.36990000 -20.29492000   0.3949E+11      0.0263081    107.3568095   0
     590    177.6024948     54.6505005 0.05976967592   3   2.3592093  24.5305142 14.34200000    190.0308541     60.5965231   0.9206E+13 -22.09958000 -20.44314000   0.6651E+11      0.0556106    116.5258593   0
     613    179.8864887     55.5295264 0.08086209972   4   5.5070755  26.0585219 14.04300000    261.3813560    190.3849213   0.2787E+14 -23.12709000 -21.31984000   0.1713E+12      0.0738922    212.9678455   0
     620    180.4044980     45.6295028 0.06926840143   3   2.2069281  23.9713667 14.25100000    199.5757828     65.5423616   0.1067E+14 -22.53122000 -21.65204000   0.1320E+12      0.0548849    120.7817040   0
     625    180.7821884     51.6801033 0.06395931019   3   0.6336798  21.4520345 14.19900000    573.7803756     17.3993540   0.2351E+14 -22.39403000 -20.68001000   0.9218E+11      0.0051520     32.5959140   0
     626    181.0152384     20.2379694 0.02361742321   3   1.2629840  20.8259644 12.40700000    735.6103038     12.9277012   0.2874E+14 -21.92164000 -21.75757000   0.8190E+11      0.0028416     23.0487520   0
     637    181.5125052     28.2825006 0.03046443261   3   5.5009512  25.4406260 13.78800000    577.2512588     72.5185777   0.9515E+14 -20.94384000 -20.76544000   0.3473E+11      0.0176475    112.3283673   0
     638    181.6454972     28.1560010 0.02886317435   3   2.7772404  22.9742508 12.38400000    921.9533445     34.7004565   0.1113E+15 -22.39734000 -20.77982000   0.8418E+11      0.0047985     48.7814533   0
     639    181.6965000     27.9085002 0.02715941081   3   0.7975866  22.6090576 14.67200000     61.3912462      9.3808913   0.8225E+11 -19.94544000 -17.51204000   0.8310E+10      0.0142393      9.6390974   0
     644    182.2589941     24.9570145 0.02291240003   3   7.3007884  25.6516996 13.58200000    231.0306616     72.5102091   0.8486E+13 -20.65869000 -20.45901000   0.2949E+11      0.0284927     72.5845630   0
     650    182.5811973      5.3850440 0.07621984361   3   1.3426600  23.1101789 14.05100000    368.9982680     43.8021238   0.2241E+14 -22.98588000 -20.73826000   0.1366E+12      0.0185282     75.3872014   0
     661    183.3292689     56.5907558 0.05211566704   3   1.2171097  23.0536941 14.54800000    341.8819932     27.3085753   0.1379E+14 -21.55083000 -20.73087000   0.5116E+11      0.0142882     53.8636507   0
     673    184.4180000      3.6600000 0.07839890808   4   0.8036713  22.1450334 14.42100000    205.4441096     26.9536459   0.3827E+13 -22.64007000 -21.32225000   0.1236E+12      0.0153504     34.7739259   0
     679    184.7240000      5.2475000 0.07645569400   3   0.7392319  21.9064125 14.14300000    350.1253407     24.1894774   0.1171E+14 -22.87265000 -20.59249000   0.1239E+12      0.0098645     38.0835353   0
     684    185.1070063     25.5570011 0.02390940273   3   5.4035976  25.2965272 13.30000000    112.5867731     55.9905350   0.1832E+13 -21.03454000 -19.21249000   0.2481E+11      0.0546379     67.8299870   0
     687    185.2395223     28.1185667 0.02847949890   3   7.7921473  26.2862419 13.56000000    290.9033965     96.0738718   0.3315E+14 -21.23104000 -19.81868000   0.3078E+11      0.0557448    178.8107719   0
     721    189.4699998     15.2210001 0.07224467624   4   1.0841420  22.7507125 14.30900000    513.7636669     33.5563997   0.2719E+14 -22.59652000 -20.71662000   0.1097E+12      0.0080257     45.4662967   0
     741    191.7015000      0.3065000 0.09018885557   3   1.7899568  24.1082091 14.39900000    992.4556591     68.8594407   0.2049E+15 -23.01627000 -20.50753000   0.1378E+12      0.0090213     98.7238805   0
     757    194.0805024     27.7360031 0.02386461049   3   3.3141682  23.6766783 12.73900000     77.8779413     34.2764673   0.5912E+12 -21.61154000 -19.96929000   0.4167E+11      0.0524458     45.0366481   0
     760    194.3735010     27.4890027 0.02524985323   4   2.9665192  23.0151664 12.44300000    519.2858082     32.4518070   0.3584E+14 -22.03418000 -20.57711000   0.7041E+11      0.0106188     60.8024517   0
     761    194.4289950     28.4885077 0.02349141446   3   5.0440471  24.1077418 12.45500000    756.0017425     51.3560343   0.1220E+15 -21.84280000 -20.87985000   0.5993E+11      0.0117127     97.6384366   0
     762    194.4489993     28.1605001 0.02380726083   3   2.3779577  24.6826443 14.57400000    591.3517217     24.5350114   0.3320E+14 -19.86722000 -18.45585000   0.8760E+10      0.0055388     36.1161220   0
     765    194.7145569     27.7994966 0.02027015032   4   1.7588178  23.0704004 13.91900000    530.4323527     15.4627406   0.1341E+14 -20.09162000 -19.41938000   0.1461E+11      0.0039541     23.1271944   0
     768    194.7923642     27.7744559 0.02294888301   4   1.4492403  22.4684307 13.91200000    480.5285571     14.4164102   0.1131E+14 -20.46870000 -19.90969000   0.2335E+11      0.0040501     21.4597947   0
     771    194.8871091     27.9568188 0.02482689449   3   1.2872731  20.8754805 11.97000000    278.5383752     13.8473638   0.3732E+13 -22.45371000 -20.36251000   0.8797E+11      0.0073455     22.5603474   0
     775    195.0465042     27.9715027 0.02231018994   3   3.5234492  22.6374651 11.50200000    342.5327838     34.0790512   0.1311E+14 -22.68952000 -20.57718000   0.1076E+12      0.0121876     46.0322856   0
     776    195.2359944     28.3485099 0.02608862815   3   5.6624080  25.4092593 13.61600000    736.9118850     63.9887353   0.9641E+14 -20.94244000 -20.22811000   0.2990E+11      0.0109149     88.6901218   0
     778    195.4924919     27.6260059 0.02593744338   4   5.0508026  24.4629398 12.74000000    812.5217387     56.7483701   0.8406E+14 -21.88130000 -20.08172000   0.5760E+11      0.0074854     67.0641127   0
     781    195.7280001     -2.5065000 0.08472706290   3   1.9868159  24.1312906 14.25800000    561.6322845     71.9007778   0.9333E+14 -23.11941000 -20.97855000   0.1567E+12      0.0218823    135.5143527   0
     785    196.0372417      7.8748301 0.04552313328   3   4.4238624  25.0120517 13.49900000    383.7495215     86.8398101   0.5292E+14 -22.38782000 -21.02333000   0.8788E+11      0.0365487    154.6539680   0
     787    196.1310002      7.9235003 0.04970237581   3   1.9010604  24.4639403 14.59200000    372.2522210     40.7028688   0.2420E+14 -21.40382000 -18.68364000   0.3045E+11      0.0194238     79.7280566   0
     801    197.6987372     34.6393839 0.03771682770   4   5.6164525  25.8351967 14.09600000    201.2002418     91.5131429   0.1211E+14 -21.26235000 -20.32005000   0.4166E+11      0.0588251    130.5064135   0
     820    199.3927025     41.2776256 0.06722269097   5   2.5360767  24.6616874 14.59000000    429.2284472     73.1296394   0.3705E+14 -22.12977000 -20.95322000   0.8788E+11      0.0200421     94.8575798   0
     826    200.0362274     33.0898615 0.04021737806   3   0.2245521  18.9354472 14.01700000     87.2059399      3.8990755   0.1203E+12 -21.50801000 -20.18375000   0.4463E+11      0.0075102      7.2217174   0
     828    200.1880000     33.0969096 0.03668913182   3   1.6506461  23.3878656 14.45300000    501.7595496     26.1686987   0.2763E+14 -20.77059000 -20.71012000   0.3209E+11      0.0090562     50.1051275   0
     842    202.1020061     11.4155063 0.02386168500   3   7.9485718  25.8586144 13.01000000    313.2472069     82.1973489   0.2225E+14 -21.33342000 -19.28136000   0.3192E+11      0.0329554    113.8292630   0
     843    202.1775000     11.6000000 0.02536859857   3   3.0005757  24.8784637 14.03000000     72.6716166     32.9778559   0.4808E+12 -20.45620000 -17.94975000   0.1288E+11      0.0553385     44.3437676   0
     844    202.3343523     37.6068569 0.05710758705   3   1.9534583  23.6279906 13.68900000    219.7502913     47.9708452   0.9660E+13 -22.62486000 -19.80940000   0.9300E+11      0.0377158     91.3890097   0
     845    202.3445002     11.7335001 0.02454180959   3   1.2671914  21.7913139 12.85300000    408.2626340     13.4756722   0.7287E+13 -21.48423000 -19.33770000   0.3484E+11      0.0040641     18.2954919   0
     847    202.7930000     -1.7365000 0.08469315235   3   1.1954418  22.7133028 14.50400000     80.9149641     43.2448259   0.1131E+13 -22.78477000 -22.62065000   0.1947E+12      0.0810560     72.3193751   0
     854    203.2559575     32.5952617 0.03606955250   3   1.9920010  23.1723418 13.74900000    265.0887028     31.0516007   0.7873E+13 -21.54625000 -21.12302000   0.5582E+11      0.0177868     51.9911429   0
     855    203.3039981     32.5215021 0.03586124728   3   2.4951708  24.4458785 14.20200000    582.2406534     38.6723489   0.4923E+14 -21.10342000 -19.67909000   0.2717E+11      0.0084064     53.9704182   0
     865    203.9440002     47.4260000 0.06264343571   3   0.9634267  22.2917731 14.37600000    589.3993499     25.9174614   0.3678E+14 -22.15647000 -21.36617000   0.9649E+11      0.0073521     47.7819210   0
     866    204.0429998     59.2070002 0.07232058298   3   0.5058985  20.8498243 13.91600000    410.2150058     15.6747503   0.7102E+13 -22.94577000 -20.84154000   0.1340E+12      0.0047254     21.3742601   0
     869    204.1894976     24.9975018 0.07541324314   4   2.9634975  24.8315452 14.23300000    398.0032228     95.6751277   0.3699E+14 -22.75129000 -21.26241000   0.1320E+12      0.0270432    118.6823583   0
     877    204.8689390     30.9929326 0.06177481746   3   1.6559487  23.1644677 13.61700000     83.0842661     43.9387789   0.1306E+13 -22.89622000 -20.36078000   0.1227E+12      0.0942332     86.3303275   0
     901    206.2804985     23.0615012 0.02971199078   3   2.4945948  23.9784932 13.71600000    581.1560024     32.0793093   0.4323E+14 -21.04048000 -19.81667000   0.2673E+11      0.0080670     51.6947421   0
     908    206.6432747     23.1075672 0.03094374018   3   2.1988325  24.0311437 14.09200000    605.4521846     29.4398316   0.4391E+14 -20.81869000 -19.37693000   0.2190E+11      0.0081887     54.6683464   0
     915    207.3370695     28.1352084 0.07627685967   3   3.5772245  24.7669364 13.51900000    703.2877042    116.7868702   0.2099E+15 -23.49479000 -20.78363000   0.2081E+12      0.0253330    196.4535660   0
     921    207.9063048     46.3612851 0.06393264511   3   1.6932187  23.8301459 14.23000000    400.8870072     46.4727156   0.2554E+14 -22.33719000 -19.83441000   0.7351E+11      0.0169283     74.8300732   0
     926    208.1475041     46.3665008 0.06290489442   3   2.2737704  24.2418249 13.99500000     74.8409186     61.4188407   0.1467E+13 -22.55715000 -19.98542000   0.8902E+11      0.1449431    119.6127167   0
     931    208.4344191     33.2312124 0.05119535143   3   1.1146317  22.0407278 13.80200000    233.6338240     24.5730262   0.5655E+13 -22.27439000 -21.75469000   0.1056E+12      0.0183540     47.2831462   0
     937    208.8770000     25.0740003 0.02963239956   3   0.9782221  22.1860805 14.28700000    224.5227557     12.5460067   0.2300E+13 -20.57478000 -20.04905000   0.2260E+11      0.0068835     17.0414820   0
     943    209.1974994     23.2260013 0.06420333940   3   2.3110303  24.0459879 13.76100000    810.2342922     63.6938224   0.1746E+15 -22.83950000 -20.14039000   0.1149E+12      0.0136172    121.6578494   0
     945    209.4529992     32.5890009 0.04803116955   3   1.6309742  23.7294574 14.58100000    355.9824561     33.7594877   0.1103E+14 -21.33767000 -20.13974000   0.4108E+11      0.0109197     42.8626156   0
     946    209.5288231     21.6757444 0.06683991753   3   0.5387186  21.4321608 14.55800000    114.5391449     15.4473356   0.8675E+12 -22.15686000 -20.82298000   0.7713E+11      0.0239050     30.1913845   0
     948    209.5400015     32.6295004 0.04954099326   3   1.9093801  23.7432768 14.16300000    417.3737023     40.7498379   0.3045E+14 -21.83152000 -20.80950000   0.5886E+11      0.0173388     79.7965734   0
     950    209.5523484     18.3358496 0.06373900529   4   1.5667663  23.8405906 14.72900000    626.4562546     42.8738240   0.5217E+14 -21.86161000 -20.52945000   0.6314E+11      0.0086752     59.9254838   0
     961    210.7255482      9.3674658 0.02076251284   5   6.4693537  24.2304608 12.62900000    202.3463102     58.2510163   0.7095E+13 -21.37511000 -21.36121000   0.7113E+11      0.0332027     74.0815497   0
     964    210.9484998      9.5675000 0.02392880444   3   5.2230168  24.3256451 13.03600000    227.1259181     54.1630907   0.8216E+13 -21.31140000 -20.96219000   0.5639E+11      0.0292071     73.1468952   0
     973    211.6285039      9.3370100 0.02495629668   3  10.1882069  26.2212441 12.77800000    118.2269583    110.1639816   0.6629E+13 -21.65724000 -19.47703000   0.4116E+11      0.1660768    216.5041196   0
     982    212.7594573     25.4995192 0.03160693234   3   2.3436587  23.7764297 13.82900000    444.9238376     32.0465035   0.2359E+14 -21.16477000 -20.27262000   0.3435E+11      0.0111416     54.6603922   0
     985    212.8795174     55.2950135 0.04259112982   3   4.1841240  25.3740111 14.14600000    289.8187455     76.8972673   0.2705E+14 -21.53541000 -20.61284000   0.4786E+11      0.0460829    147.2674101   0
     986    212.9251740     27.9846484 0.06579139082   5   2.8496095  24.6617151 14.24000000    419.1883631     80.4490184   0.3752E+14 -22.38867000 -20.97523000   0.1022E+12      0.0213674     98.7646213   0
     987    212.9519989     52.8055001 0.07634831318   5   1.4101770  23.5112009 14.61300000    285.1621518     46.0808457   0.3624E+13 -22.41466000 -20.80238000   0.1033E+12      0.0046304     14.5596613   0
     995    214.2015031     10.8415007 0.02537853244   3   5.8025255  23.7767083 11.66700000    627.5790649     63.7975551   0.1046E+15 -22.82261000 -21.38082000   0.1336E+12      0.0175634    121.5396905   0
     997    214.4040000      2.0575000 0.05608123766   3   0.8996287  21.5352152 13.53200000    698.0813795     21.7004052   0.3411E+14 -22.77575000 -21.31700000   0.1323E+12      0.0038148     29.3639350   0
    1011    215.4100015     49.5470010 0.07239122304   3   1.3129933  22.9688632 13.98600000    521.7171279     40.7207951   0.4521E+14 -22.90877000 -20.77024000   0.1313E+12      0.0132333     76.1277082   0
    1012    215.5575036     48.5585009 0.07317400671   3   1.8910966  23.4881546 13.79300000    772.2715074     59.2727782   0.1443E+15 -23.06293000 -21.53453000   0.1659E+12      0.0130179    110.8537425   0
    1026    216.4959995     25.7255004 0.07639012019   3   1.3600432  23.4704107 14.42100000    570.5264226     44.4664887   0.4098E+14 -22.59364000 -20.66268000   0.9860E+11      0.0099461     62.5704226   0
    1029    216.8633430     11.3214418 0.02772042655   4   6.5091955  25.0956507 13.15500000    489.6298641     78.1300296   0.6044E+14 -21.48901000 -21.21029000   0.5861E+11      0.0212341    114.6415145   0
    1045    218.2815031     53.2445002 0.04455516381   3   2.5038887  23.9841976 13.62200000    238.6232186     48.1169290   0.1064E+14 -22.12269000 -20.22745000   0.6532E+11      0.0270894     71.2776357   0
    1046    218.2831193      3.9075458 0.03032379073   3   4.8056284  25.0879754 13.80100000     71.8038958     63.0617460   0.1187E+13 -21.06047000 -20.85667000   0.3844E+11      0.1343912    106.4044325   0
    1047    218.2925021     52.9710006 0.04779291630   3   1.2697499  22.8452793 14.17300000    648.6212942     26.1536185   0.2932E+14 -21.60403000 -20.91309000   0.5165E+11      0.0049124     35.1338015   0
    1050    218.5009999      3.7875000 0.02990900608   3   1.2876448  21.4086344 13.08600000    117.7930979     16.6675460   0.9494E+12 -21.79485000 -21.76149000   0.8206E+11      0.0241319     31.3438358   0
    1056    218.9800024     28.1335013 0.05327157285   3   2.5820528  24.4158656 13.99100000    222.1365235     59.2026341   0.7516E+13 -22.18187000 -20.45342000   0.6892E+11      0.0293775     71.9573797   0
    1061    219.1485738      9.9311096 0.05506203923   3   3.1338824  24.3118865 13.79200000    413.2520286     74.2383954   0.4451E+14 -22.49749000 -21.96349000   0.1215E+12      0.0264746    120.6382689   0
    1083    221.8055001     13.4335000 0.02882820389   3   4.0204236  24.5997469 13.60500000    611.5262302     50.1730555   0.7491E+14 -21.18172000 -20.63318000   0.4125E+11      0.0122350     82.5008459   0
    1098    222.8205004     16.6865002 0.04682897898   3   1.4942733  23.8801447 14.57700000    309.9932540     30.1644025   0.8741E+13 -21.32629000 -19.03220000   0.2910E+11      0.0121448     41.5129886   0
    1099    222.8285043     18.6840171 0.04412605757   3   0.6247339  21.1505199 13.87300000    416.7229117     11.8910268   0.8794E+13 -21.85952000 -20.28585000   0.5372E+11      0.0050310     23.1174523   0
    1105    223.2045220     16.9196533 0.04655603530   3   3.3844896  25.0251830 13.91800000     86.9890097     67.9277718   0.1875E+13 -21.93647000 -19.32122000   0.5032E+11      0.1174033    112.6121790   0
    1106    223.2339881     16.6974569 0.04454482942   4   0.8078186  21.6618786 14.19300000    500.4696230     15.5201901   0.1408E+14 -21.63402000 -21.05061000   0.5980E+11      0.0046755     25.8015343   0
    1146    226.6185000      9.6613221 0.04492337381   4   4.1192936  25.2037443 14.08700000    210.9662510     79.8072062   0.1277E+14 -21.67137000 -20.98609000   0.5835E+11      0.0513852    119.5341597   0
    1151    226.7517333     20.4798626 0.04278753069   3   5.4259413  25.2751582 13.56800000    494.6008531    100.1749936   0.1008E+15 -22.09738000 -21.53842000   0.8325E+11      0.0330519    180.2567454   0
    1155    227.3655713      7.5603159 0.07785124484   3   0.4326844  21.0280653 14.43200000    733.8748623     14.4120055   0.2949E+14 -22.63315000 -20.41394000   0.9966E+11      0.0030883     24.9907332   0
