       1    112.0064992     41.9195006 0.05926188357   3   1.1601692  22.7114565 14.30900000    344.2682254     29.5495216   0.8986E+13 -22.09431000 -21.55414000   0.8421E+11      0.0102913     39.0669704   0    4
       2    112.0419877     40.0550036 0.05051099322   3   4.3824219  25.7260367 14.15300000    288.0833039     95.3384437   0.3379E+14 -21.86091000 -20.23558000   0.5179E+11      0.0585259    185.9116622   0    4
       3    114.8413216     45.1025635 0.07840879930   4   2.5748139  24.9803353 14.71900000    404.2923282     86.3651761   0.5276E+14 -22.39300000 -20.68933000   0.9570E+11      0.0320981    143.0918626   0    0
       4    114.9775619     49.3195301 0.02193090853   3   7.8640998  26.1713615 14.18700000    164.2161604     74.7752890   0.7988E+13 -20.02154000 -19.86668000   0.1998E+11      0.0651339    117.9407429   0    0
       5    116.5810547     44.8325252 0.03167409474   3   8.1627637  25.9808652 13.14700000    283.3108395    111.8507485   0.3744E+14 -21.79816000 -20.57320000   0.5386E+11      0.0683015    213.3703726   0    0
       6    116.6540280     39.0410247 0.01381481208   3   7.7401432  25.3806816 13.03500000    151.8511391     46.4378334   0.4446E+13 -20.11857000 -19.72661000   0.1543E+11      0.0526911     88.2258151   0    0
       7    116.7689851     41.5860011 0.02911594156   3   7.3418209  26.1173202 13.51100000    303.2684178     92.5310040   0.3555E+14 -21.27249000 -19.93102000   0.3217E+11      0.0528633    176.7755422   0    4
       8    116.8599901     26.9745022 0.01672975384   3   5.9719235  24.8455602 12.78000000     81.1318943     43.3645225   0.1190E+13 -20.79902000 -19.52270000   0.2245E+11      0.0924198     82.6793979   0    4
       9    117.0224917     28.1970036 0.02773026410   3   4.7315918  25.3489969 14.42500000     97.8355196     56.8134287   0.2368E+13 -20.26082000 -20.11426000   0.2503E+11      0.1046783    112.9259753   0    4
      10    117.2883317     21.7623141 0.02452521487   4   9.7237365  26.1243039 13.35900000    157.8923371    103.3354989   0.9893E+13 -21.05507000 -20.80461000   0.3855E+11      0.1012095    176.2069485   0    0
      11    117.2910085     43.7770113 0.03183546008   3   4.5789117  24.8287559 13.26500000    180.9197857     63.0600765   0.8480E+13 -21.74844000 -20.55612000   0.5057E+11      0.0582387    116.1818375   0    4
      13    117.5325056     34.4470009 0.02959077050   3   4.0993305  25.1935019 14.33700000    270.2950276     52.5018519   0.1627E+14 -20.49169000 -20.42827000   0.2408E+11      0.0341306    101.7238033   0    0
      14    117.5660000     17.6450021 0.06478147601   3   3.3162761  25.1487644 14.60700000    144.0416519     92.2092221   0.7676E+13 -22.01926000 -21.65867000   0.8798E+11      0.0988132    156.9436270   0    0
