      60    125.5190379     15.5692162 0.04453889826   4   1.9516926  23.8975023 14.65300000    454.7074333     37.4918962   0.2346E+14 -21.09182000 -21.03337000   0.4301E+11      0.0098887     49.5806269   0
      64    125.8554267      4.3846587 0.03170048882   3   2.3905035  23.0067112 12.64700000    118.6608187     32.7830988   0.1618E+13 -22.34549000 -19.64067000   0.7265E+11      0.0395018     51.6851086   0
      66    125.9934976     21.0010005 0.01629523927   3   3.4672358  23.6085770 12.76800000     54.2325497     24.5252221   0.2967E+12 -20.72358000 -19.96766000   0.2222E+11      0.0751816     44.9585347   0
      74    127.7425041     39.8345022 0.02967019832   3   2.5590377  24.1950722 14.39500000    413.4689588     32.8620441   0.1287E+14 -20.43831000 -20.33226000   0.2446E+11      0.0075371     34.3629449   0
      75    127.8994974     19.3655011 0.03955536612   3   3.3819820  25.5365378 14.54800000    116.2745865     57.7664033   0.2359E+13 -20.92969000 -19.19271000   0.2241E+11      0.0647875     83.0648128   0
      78    128.4330505     41.4655131 0.02536482716   3   8.6856153  25.8911050 13.22800000    127.9888172     95.4452717   0.5526E+13 -21.24193000 -20.53072000   0.4233E+11      0.0966737    136.4335766   0
      79    128.5769941     48.0710014 0.04347409163   3   2.4989611  23.8963233 13.59200000    140.3538386     46.8690701   0.3767E+13 -22.10062000 -20.35067000   0.6678E+11      0.0555070     85.9038587   0
      82    128.8725026     52.7895044 0.04490123157   3   2.3956104  23.6695324 13.47800000    273.1151202     46.3899302   0.1352E+14 -22.31731000 -20.75916000   0.8331E+11      0.0232647     70.0621996   0
      86    129.2639911     55.6635016 0.04476212810   3   2.4985139  24.5094077 14.34800000    585.2776761     48.2343145   0.5556E+14 -21.42441000 -20.10317000   0.4026E+11      0.0116590     75.2428160   0
      88    129.3875047     35.9600058 0.08424909661   3   3.8350017  25.9069880 14.75700000    322.7921357    138.0178947   0.4753E+14 -22.46595000 -21.41902000   0.1024E+12      0.0608664    216.6414661   0
      89    129.5038243     25.2994231 0.02900739234   5   4.1151643  24.3861144 13.64600000    341.0064065     51.6724603   0.2052E+14 -21.12547000 -20.59314000   0.4976E+11      0.0208204     78.2873253   0
      92    129.7190027     40.3420056 0.02530303491   3   3.3468983  24.3967986 13.41200000    330.6016228     36.6895883   0.1717E+14 -21.05735000 -19.14021000   0.2479E+11      0.0196799     71.7411232   0
      96    130.3052210     32.4151299 0.06927347878   3   0.2255285  19.5814300 14.41100000    239.2740092      6.6983313   0.1556E+13 -22.37949000 -20.27761000   0.8038E+11      0.0047023     12.4064676   0
     104    131.6419996     29.6050002 0.07184555111   3   1.0255710  22.5087053 14.08500000    502.8442006     31.5712316   0.2163E+14 -22.74111000 -20.98771000   0.1160E+12      0.0076653     42.5014478   0
     107    132.0034964     31.8305002 0.06958917176   3   5.3944685  25.5815839 13.47300000    651.0075263    160.9367764   0.2424E+15 -23.27636000 -20.79295000   0.1766E+12      0.0360626    258.8712360   0
     119    133.3624971     40.7260101 0.02985288638   3   4.4366608  25.2767724 13.77600000    192.2001561     57.3220583   0.9132E+13 -21.06932000 -19.55192000   0.2696E+11      0.0532452    112.8430571   0
     124    134.0278722     13.1763166 0.01450890861   3   8.4549252  25.9485952 13.04300000    110.8513315     53.2679148   0.2692E+13 -20.18745000 -19.00004000   0.1203E+11      0.0751139     91.8125492   0
     126    134.2005803     51.4110092 0.01683054935   3  10.0986937  25.2381575 11.79100000    217.5809893     73.7709894   0.1462E+14 -21.75634000 -19.46954000   0.4423E+11      0.0588678    141.2341408   0
     127    134.2025920     51.8620594 0.01756901026   3   7.8289833  26.1073087 13.85600000     70.2853844     59.6910080   0.1262E+13 -19.77877000 -19.62016000   0.1304E+11      0.1504219    116.5780769   0
     128    134.2780004     40.0145000 0.09708970214   3   1.0566078  23.1905593 14.59600000    213.0254551     43.6830537   0.4603E+13 -23.06158000 -20.31692000   0.1388E+12      0.0197266     46.3365252   0
     132    134.4984997     30.3470002 0.08818496685   3   0.9017194  22.6571494 14.57600000    592.0025123     33.9351147   0.5114E+14 -22.73095000 -21.01241000   0.1229E+12      0.0102057     66.6201012   0
     142    135.6559995      3.3985006 0.02806197898   3   4.3831840  25.5018568 13.97200000     73.1054770     53.2555650   0.7521E+12 -20.73108000 -19.08846000   0.1882E+11      0.0865629     69.7786436   0
     145    136.2719409     18.3614172 0.01497488278   5  17.5562688  26.0835969 11.82900000    441.0507947    114.1507167   0.6578E+14 -21.45787000 -19.98629000   0.4426E+11      0.0312943    152.1930591   0
     146    136.3106811     28.2565712 0.02763299258   4   3.7927063  25.0897780 13.93300000    129.8725830     45.3812573   0.2159E+13 -20.72297000 -19.09460000   0.1986E+11      0.0426157     61.0278679   0
     147    136.6614997     33.8565014 0.05154474653   3   1.8523333  24.0398456 14.40400000    245.1311245     41.1115698   0.7791E+13 -21.68428000 -20.27697000   0.4589E+11      0.0224642     60.7197896   0
     149    136.8729986     49.6365031 0.03463764894   3   2.1196732  24.5445313 14.58200000    810.2342922     31.7406692   0.6559E+14 -20.57161000 -18.92836000   0.1612E+11      0.0049243     43.9943756   0
     153    136.9879998     49.6000000 0.03763243817   3   0.4289985  20.0517740 14.01300000    668.7958026      6.9744964   0.1194E+14 -21.24964000 -20.69910000   0.4912E+11      0.0013636     10.0557225   0
     154    137.0284998     22.0030014 0.03541547917   3   2.3950918  24.1778932 14.42600000    235.5861958     36.6636260   0.8708E+13 -20.80154000 -20.77121000   0.3091E+11      0.0275785     71.6410536   0
     155    137.2350220     37.5188874 0.02346052757   3   4.0652015  25.5976671 14.33800000    401.5377978     41.3357666   0.2407E+14 -19.98778000 -18.95030000   0.1047E+11      0.0153791     68.0922296   0
     156    137.4138488     37.6583455 0.02429920787   3   6.8299392  25.7410351 13.65600000    254.4591231     71.9174436   0.1847E+14 -20.66720000 -20.41890000   0.2702E+11      0.0453479    127.2376517   0
     161    138.4005005     29.9965007 0.02337836612   3   1.4645268  21.3990369 12.28200000    419.9768647     14.8397134   0.7169E+13 -22.00254000 -20.41541000   0.6409E+11      0.0044196     20.4668912   0
     162    138.4945016     52.6315000 0.03965311602   3   3.4248436  25.1156868 14.04300000    118.0100281     58.6417157   0.2109E+13 -21.43225000 -19.40482000   0.3358E+11      0.0597580     77.7599676   0
     163    138.5130828      7.0468357 0.05728877469   3   1.0845872  22.8654850 14.30500000    161.3960678     26.7174181   0.2881E+13 -22.04645000 -20.12094000   0.5950E+11      0.0269823     48.0190164   0
     164    138.6859867     30.1715070 0.02422621419   3   5.7702389  24.9616266 12.82100000    347.9560387     60.5775406   0.1853E+14 -21.50951000 -20.12187000   0.3919E+11      0.0161356     61.9085904   0
     170    139.2289845     49.8120010 0.02911024884   3   6.1113962  25.7782611 13.39000000    159.0098357     77.0086516   0.7844E+13 -21.39548000 -18.97502000   0.3068E+11      0.0754064    132.2126651   0
     173    139.4735006      9.6765002 0.04081525181   3   2.4712004  24.8593203 14.59800000    301.9668366     43.5411590   0.1139E+14 -20.92277000 -19.64105000   0.2336E+11      0.0181948     60.5826108   0
     177    139.6782256     27.9748558 0.02799156327   3   3.0842113  24.6558547 14.14600000    109.7666806     37.3796503   0.1618E+13 -20.55541000 -19.78196000   0.2034E+11      0.0507744     61.4548921   0
     178    139.6850606     31.4557515 0.04990655642   3   1.6508431  24.0073015 14.75500000    318.2366015     35.4890351   0.1501E+14 -21.26300000 -20.16422000   0.3531E+11      0.0191529     67.2086468   0
     179    139.8469991     33.4265113 0.02426745101   3   5.3110634  26.0384509 14.02500000    180.9197857     55.8513844   0.7185E+13 -20.35129000 -18.47052000   0.1244E+11      0.0430734     85.9282208   0
     180    139.9665071     33.7240076 0.02389855732   3   4.6552954  23.5975147 11.89400000    635.1716218     48.2150740   0.7900E+14 -22.43126000 -20.27485000   0.8498E+11      0.0119296     83.5520589   0
     183    140.0085460     26.7709411 0.02687446059   3   3.1741781  24.6018469 13.94800000    229.9460106     36.9441009   0.6654E+13 -20.68593000 -19.75952000   0.2104E+11      0.0226503     57.4301138   0
     184    140.1770035     33.6930021 0.02323941531   3   2.7761417  25.0718414 14.54900000    158.3590451     27.9636687   0.2125E+13 -19.78895000 -17.82241000   0.7906E+10      0.0222044     38.7723183   0
     188    140.5404836     33.8749989 0.02445731042   3   3.1299269  23.8796946 12.97800000    170.7240664     33.1705587   0.3310E+13 -21.37987000 -19.29028000   0.3137E+11      0.0282612     53.2018499   0
     195    141.4995080     49.3200067 0.02770550311   3   3.3145429  24.2377170 13.77100000     98.2693800     39.7632462   0.1610E+13 -20.88516000 -20.46527000   0.3338E+11      0.0703513     76.2308696   0
     197    141.8135055     23.0375015 0.03028416092   5   4.7724863  24.6150309 13.29500000    546.6796085     62.5455589   0.4142E+14 -21.35050000 -20.29519000   0.5126E+11      0.0114912     69.2690545   0
     199    141.9904846     30.0097569 0.02750429775   5   3.5579938  23.5338576 12.58000000    372.2554256     42.3757800   0.1539E+14 -22.07554000 -20.33616000   0.7257E+11      0.0120741     49.5606673   0
     201    142.4474994      2.2430002 0.02454965490   3   5.3909977  25.5316091 13.68500000    191.9832259     57.3476329   0.8694E+13 -20.71620000 -19.62925000   0.2139E+11      0.0510313    108.0291578   0
     203    143.4715056     10.0915013 0.01155233796   3   8.1615713  24.5848882 11.97200000     67.6822220     40.9632123   0.4883E+12 -20.81400000 -20.06091000   0.2544E+11      0.0651889     48.6507044   0
     205    143.5180009     27.3630002 0.04359184677   3   1.7777812  23.6831099 14.20500000    169.4224852     33.4324263   0.3812E+13 -21.51180000 -20.43577000   0.4213E+11      0.0281607     52.6084909   0
     207    144.1465003     48.4690013 0.02660143673   3   1.3975144  23.0599190 14.23200000    182.4382971     16.1013442   0.1808E+13 -20.34566000 -19.57425000   0.1582E+11      0.0115235     23.1813878   0
     211    144.6589805     48.5495076 0.02549947018   3   4.3684755  24.6807323 13.05900000     26.2485540     48.2580408   0.1336E+12 -21.43025000 -19.20824000   0.3274E+11      0.2878399     83.3099862   0
     212    145.0751263     52.4712014 0.05800052122   3   2.9643287  25.2355292 14.68000000    161.1791376     73.9169649   0.7887E+13 -21.68876000 -20.61872000   0.5106E+11      0.0711845    126.5129823   0
     216    145.5799999      4.2785004 0.02992112367   3   2.9222996  23.9181099 13.15600000    254.4591231     37.8420846   0.1034E+14 -21.69235000 -19.39333000   0.4129E+11      0.0259972     72.9433599   0
     217    145.7819975     14.1740011 0.04696571123   3   4.0200557  25.0448512 13.62900000    249.9035889     81.3858246   0.1579E+14 -22.23509000 -20.40466000   0.7109E+11      0.0412818    113.7552337   0
     218    145.8024460     31.9120229 0.00593660161   3  11.0255918  24.4332612 11.42400000    215.1947571     28.4520498   0.3404E+13 -19.85798000 -19.60378000   0.1255E+11      0.0139368     33.0700901   0
     219    145.8369991     36.2340022 0.02329082744   3   2.2551622  23.0498955 12.85900000    355.1147353     22.7659139   0.9017E+13 -21.40751000 -19.05891000   0.3203E+11      0.0086240     33.7689938   0
     221    145.9245006     22.7815001 0.07009128163   3   1.8433359  24.1652693 14.62500000    204.1313170     55.3834662   0.5526E+13 -22.18736000 -21.01003000   0.8003E+11      0.0247152     55.6306077   0
     223    145.9895142     42.4525075 0.01775926194   3   4.4897468  24.4526466 13.11900000    288.0833039     34.6007774   0.9152E+13 -20.55125000 -19.93113000   0.2076E+11      0.0151910     48.2553932   0
     224    145.9920016     42.6525001 0.01878927703   3   2.3812462  23.6801487 13.38100000    148.5971861     19.4115376   0.1382E+13 -20.38205000 -18.07439000   0.1265E+11      0.0182135     29.8431017   0
     228    146.3275016     34.7030009 0.04149850807   4   1.7923921  23.9289678 14.46800000    137.5422237     32.1044237   0.1261E+13 -21.17528000 -19.36125000   0.3135E+11      0.0241672     36.6524771   0
     236    147.4739996      9.1295000 0.01925652219   3   4.0478389  24.1447828 13.16100000    270.9458182     33.8145637   0.1067E+14 -20.62191000 -20.40041000   0.2555E+11      0.0222116     66.3593608   0
     242    148.2675003     19.4285000 0.02545050760   3   1.7845119  22.3752641 12.84400000    442.3206752     19.6756593   0.1019E+14 -21.71680000 -20.03530000   0.4725E+11      0.0052608     25.6584486   0
     243    148.2769994      7.8575003 0.04199832834   3   2.7455241  24.6207639 14.57200000     80.0472433     49.7628641   0.1224E+13 -21.04752000 -20.74297000   0.3923E+11      0.0812346     71.7015118   0
     244    148.4086971      1.7193417 0.09965149378   3   2.7185496  25.2966933 14.72800000    895.2709301    115.2844204   0.3380E+15 -22.92025000 -20.83464000   0.1318E+12      0.0196236    193.7202176   0
     248    149.0446200     36.4288925 0.05248809877   3   1.9079238  24.1490206 14.35100000    128.4226776     43.1105892   0.3011E+13 -21.75619000 -19.89455000   0.4547E+11      0.0588994     83.4052501   0
     252    149.1650000     -0.3695000 0.08770870646   3   1.4610922  24.0447057 14.76000000    501.9764798     54.6958559   0.4187E+14 -22.62879000 -20.01595000   0.9470E+11      0.0145391     80.4750555   0
     255    149.2784976     15.8840009 0.08233344419   3   3.7503921  25.8011472 14.44800000    529.3096849    131.9661733   0.1212E+15 -22.75128000 -19.96073000   0.1044E+12      0.0336359    196.3152091   0
     257    149.4445001      1.7595001 0.03280250373   3   2.6347153  24.8364257 14.64000000    162.2637886     37.3787312   0.3874E+13 -20.44097000 -19.32787000   0.1759E+11      0.0320484     57.3413920   0
     265    150.6405005     32.7110005 0.05091455503   5   1.2564434  22.4523763 13.79900000    299.8361208     27.5493219   0.7539E+13 -22.30081000 -20.83217000   0.9154E+11      0.0108742     35.9518722   0
     267    151.0115016     51.6215008 0.04967292183   3   1.2029960  23.3220426 14.58000000    567.4893998     25.7417981   0.2778E+14 -21.42503000 -19.83045000   0.3518E+11      0.0063950     40.0163346   0
     271    151.2205527     46.7081627 0.02483562654   3   2.1990516  23.7300752 13.95500000    187.4276917     23.6637577   0.3030E+13 -20.47076000 -19.73432000   0.1862E+11      0.0192743     39.8340072   0
     274    151.6165006     14.4445016 0.03100513829   3   3.2409890  24.9584753 14.59300000     16.4866951     43.4785874   0.5010E+11 -20.33755000 -20.18027000   0.2096E+11      0.4631920     84.2045287   0
     276    151.7165000     14.3775000 0.02926341973   3   2.2207607  22.5583629 12.37700000    486.7913659     28.1296752   0.1708E+14 -22.51361000 -19.87104000   0.8499E+11      0.0067331     36.1407890   0
     277    151.7700053     37.8775015 0.05354382169   3   3.0480127  25.4797483 14.59600000    302.6176272     70.2389886   0.1658E+14 -21.59126000 -18.89405000   0.3639E+11      0.0265049     88.4425847   0
     278    151.8160048     47.6540006 0.05248492900   3   2.7002381  25.1082617 14.73500000    343.6174348     61.0097302   0.3028E+14 -21.39402000 -20.25913000   0.3880E+11      0.0309335    117.2047699   0
     280    152.1075004     37.8390004 0.05444518280   3   0.9696091  22.7254796 14.63000000    184.8245293     22.7150777   0.3342E+13 -21.61849000 -20.20801000   0.4919E+11      0.0219145     44.6613568   0
     286    153.2584995     17.0375006 0.02310164776   3   1.9419067  23.1753519 13.38700000    122.1317019     19.4451790   0.7485E+12 -20.86663000 -18.97979000   0.2098E+11      0.0191769     25.8254588   0
     296    154.7184995     16.1535013 0.02976543826   3   2.7619686  24.1559165 13.50900000    241.4433112     35.5810622   0.5850E+13 -21.32483000 -18.83611000   0.2937E+11      0.0179008     47.6572362   0
     297    154.8400055     28.0100016 0.05111929371   3   4.0298176  25.7956360 14.63200000    151.2003485     88.7104727   0.8327E+13 -21.43884000 -20.25049000   0.4271E+11      0.1000813    166.8578083   0
     299    155.1504990      7.8300002 0.04645975408   3   3.8835304  25.5094488 14.24000000    606.3199054     77.7842635   0.1091E+15 -21.59593000 -19.90007000   0.4199E+11      0.0172999    115.6610117   0
     301    155.1920181     43.0035157 0.02402238754   3   5.7143084  24.2911546 12.92900000    242.0941018     59.4883469   0.1302E+14 -21.42404000 -21.18303000   0.6879E+11      0.0328332     87.6472506   0
     302    155.1989461     25.5269165 0.02173550734   3   4.9704933  23.9695288 12.17600000    190.6816447     46.8425089   0.7030E+13 -21.94626000 -20.53385000   0.5820E+11      0.0419706     88.2460037   0
     303    155.2669622     21.7252311 0.04223006535   3   1.9385001  24.3045985 14.53300000    275.5013524     35.3274137   0.1115E+14 -21.05978000 -19.43787000   0.2559E+11      0.0220658     67.0322660   0
     310    155.6379997     15.1010004 0.04574283043   3   1.7294045  24.1137593 14.76200000    316.9350203     34.1100082   0.1032E+14 -21.05742000 -19.82232000   0.2950E+11      0.0139899     48.8905482   0
     313    155.6830004     19.7960005 0.04011477377   3   1.6519909  23.7560570 14.38600000     70.0684542     28.6123395   0.5606E+12 -21.11847000 -19.50821000   0.2797E+11      0.0592845     45.8040980   0
     314    155.8320011     13.0735004 0.03313568333   3   2.7357301  24.0341515 13.92600000    158.1421149     39.2030275   0.3336E+13 -21.15198000 -20.31259000   0.3963E+11      0.0359835     62.7467434   0
     316    155.8648406     12.8311913 0.03314718017   3   1.9089121  22.8877248 13.35900000    311.2948352     27.3641366   0.9114E+13 -21.74340000 -20.77607000   0.5594E+11      0.0125106     42.9427830   0
     318    156.0510005     28.0300094 0.02208327630   3   5.4034666  25.6310724 13.95900000    170.5071362     51.7337407   0.6562E+13 -20.17980000 -19.48386000   0.1538E+11      0.0547928    103.0165557   0
     322    156.2089976      6.4715004 0.04490256406   3   7.4531957  26.2565151 13.61300000    451.4317435    144.3321089   0.1194E+15 -22.14691000 -20.57124000   0.7173E+11      0.0525340    261.5011460   0
     324    156.3429973     27.3975021 0.05037421277   3   2.9644688  25.0838918 14.48900000    237.7554978     64.3187077   0.1512E+14 -21.55266000 -20.50789000   0.4371E+11      0.0466760    122.3671171   0
     329    156.5107193     57.2060107 0.02660339478   3  11.1943593  26.0866075 12.67700000    467.7015084    128.9844142   0.1194E+15 -21.75164000 -20.58175000   0.5910E+11      0.0483052    249.1170638   0
     330    156.5405024     19.3180040 0.04302843750   3   4.5220081  25.6405854 14.33200000    230.1629408     83.9516610   0.1302E+14 -21.35191000 -20.73392000   0.4311E+11      0.0445731    113.1224759   0
     335    156.8640000      1.2485000 0.02353891595   3   1.4309844  22.2190091 13.63000000     68.7668730     14.5988911   0.2725E+12 -20.67096000 -20.37919000   0.2862E+11      0.0296755     22.5018413   0
     343    157.7582263     11.1077709 0.06420799725   3   1.7274973  23.5701407 13.97600000    801.1232239     47.6145914   0.1293E+15 -22.64514000 -20.52466000   0.1014E+12      0.0104117     91.9735697   0
     345    157.8839957     56.9085008 0.04537819178   3   1.6570256  24.0154813 14.51700000    449.2624415     32.4247320   0.2735E+14 -21.29213000 -19.38667000   0.2937E+11      0.0125094     61.9692842   0
     346    158.2825135     56.7345056 0.04719446072   3   2.9524716  24.1805706 13.42100000    684.4147769     60.0604896   0.8408E+14 -22.37615000 -20.29447000   0.8085E+11      0.0115647     87.2758302   0
     349    158.4679994     57.0605001 0.04810860738   3   0.6309043  21.3482938 14.09700000    456.4211381     13.0798813   0.1049E+14 -21.76015000 -20.66129000   0.5324E+11      0.0038123     19.1862977   0
     350    158.5143659     59.4021856 0.04490268611   3   0.2994507  19.7053092 13.90700000    481.8019713      5.7989145   0.5014E+13 -21.90502000 -19.58886000   0.5032E+11      0.0018551      9.8553562   0
     352    158.5629864     56.7130014 0.04497417980   4   3.4732477  25.4971870 14.76600000    375.1476935     67.3659917   0.2768E+14 -21.02142000 -19.73562000   0.3225E+11      0.0208363     86.1912146   0
     353    158.6580028     10.2870010 0.03397922006   3   5.1335158  25.9016553 14.43000000     47.0738531     75.4212595   0.4324E+12 -20.73377000 -20.53129000   0.2701E+11      0.1684941     87.4591477   0
     368    160.0150021     39.1105007 0.03167304205   3   1.8356454  23.2324190 13.50900000    736.0441642     25.1521980   0.5232E+14 -21.45809000 -19.46488000   0.3506E+11      0.0045271     36.7422505   0
     370    160.3614988     31.6790001 0.03592864062   3   2.9164325  25.0127547 14.66700000    127.9888172     45.2856760   0.2449E+13 -20.59364000 -19.95367000   0.2215E+11      0.0497778     70.2504069   0
     374    160.8220300     40.8325050 0.03114881000   3   7.6687760  26.0870675 13.29600000    349.9084105    103.3516668   0.5147E+14 -21.63796000 -19.72866000   0.4100E+11      0.0494152    190.6583740   0
     383    161.5725089     25.9420375 0.02186592350   3  11.3401052  26.2334488 13.33000000    124.9517945    107.5087477   0.4799E+13 -20.80101000 -20.55877000   0.3830E+11      0.1093994    150.7294268   0
     384    161.6088532      7.5950623 0.05891221333   3   1.6827439  23.9631060 14.42300000     78.7456621     42.6102096   0.1055E+13 -21.97501000 -19.97776000   0.5474E+11      0.0894219     77.6445750   0
     385    161.9484985     30.6315019 0.03543297625   3   2.4506895  24.0410658 14.24000000    224.0888953     37.5330880   0.7586E+13 -21.01723000 -20.79298000   0.3706E+11      0.0265590     65.6256006   0
     386    162.0365076     12.5575117 0.00422776644   3   9.7648845  22.6039451  9.69600000    533.6482888     17.9403685   0.1709E+14 -20.79859000 -19.83372000   0.2305E+11      0.0046960     27.6324835   0
     389    162.2649718      2.8813876 0.06832300000   3   0.7414064  22.4470272 14.74100000    223.4381047     21.7231108   0.4554E+13 -22.04031000 -20.05897000   0.6056E+11      0.0169254     41.7000959   0
     391    162.3836541     56.6978971 0.04736701298   3   1.6656927  23.5172696 14.70700000    191.1155051     34.0067621   0.5012E+13 -21.17875000 -20.75785000   0.5054E+11      0.0297231     62.6368729   0
     394    162.6079997      8.7535005 0.02211512008   3   2.3846185  24.2068448 14.28000000    577.6851192     22.8635177   0.1789E+14 -20.01630000 -19.14817000   0.1163E+11      0.0035950     22.8997268   0
     400    162.9538536     51.0154441 0.02592710195   3   1.8276678  22.3895538 13.14100000    887.6783731     20.5266467   0.7075E+14 -21.35425000 -20.59935000   0.4768E+11      0.0041867     40.9792605   0
     401    163.1074915     30.0765078 0.03557179572   3   5.2204023  25.3393500 14.07800000     59.6558046     80.2627465   0.1110E+13 -21.17941000 -21.11281000   0.5185E+11      0.1808672    118.9743058   0
     405    163.4481350     26.9174364 0.02210893653   3   4.0725116  25.1825194 14.23900000    162.2637886     39.0360291   0.4405E+13 -19.94867000 -19.60040000   0.1359E+11      0.0426745     76.3537498   0
     406    163.6225539     47.5080111 0.02248100582   3   7.8685913  26.2635960 13.53200000    131.6766306     76.6854352   0.5326E+13 -20.69869000 -19.30038000   0.1928E+11      0.0896933    130.2294877   0
     414    164.3799962     45.6255027 0.04378977450   3   2.3328425  24.4076617 14.33300000    140.3538386     44.0678552   0.2699E+13 -21.35915000 -19.85874000   0.3695E+11      0.0383224     59.3086047   0
     416    164.4205601     40.8800253 0.02617740068   3   9.3334185  25.8535030 12.69300000    717.6050974    105.8302666   0.2323E+15 -21.82948000 -20.19010000   0.5228E+11      0.0260346    206.0050330   0
     417    164.4819021     23.8548950 0.04504781000   3   1.3129471  23.2574904 14.46300000     83.9519869     25.5067375   0.6994E+12 -21.29220000 -20.29029000   0.3562E+11      0.0485673     44.9589423   0
     419    164.5361530      8.2455521 0.03603329631   3   3.8060986  24.7883902 13.45900000    409.1303548     59.2708919   0.4339E+14 -21.80288000 -19.32285000   0.4554E+11      0.0262206    118.2893740   0
