      43    122.2443776     44.8756498 0.05556000000   3   1.3222275  23.3177948 14.43640000    107.7861078     31.6016525   0.1083E+13 -21.82590000 -20.20193000   0.5384E+11      0.0376182     44.7096472   0 0.667 0.333
      85    129.1848006     53.7068428 0.03251000000   3   2.6111876  24.3032926 13.99637000    158.6887790     36.7170990   0.3104E+13 -20.99435000 -19.99317000   0.2677E+11      0.0333152     58.2946618   0 1.000 0.667
      90    129.5267445      7.9300859 0.04843200000   3   5.0842225  25.8877235 14.48125000    494.1019136    106.1062174   0.1129E+15 -21.43298000 -21.22907000   0.5705E+11      0.0387225    210.9697932   0 0.667 0.667
     106    131.9467255     14.1228942 0.07083800000   3   1.1303356  22.8206629 14.52979000    493.4945091     34.3167737   0.2148E+14 -22.36175000 -21.72596000   0.1078E+12      0.0083515     45.4448882   0 1.000 1.000
     121    133.5113559     52.3829344 0.03312100000   3   3.1325694  24.6108321 13.82533000    539.9436032     44.8699996   0.5323E+14 -21.11155000 -19.85008000   0.2829E+11      0.0137977     82.1476662   0 1.000 1.000
     233    147.2809688     46.9791949 0.03363100000   4   6.9531654  26.2355323 14.03885000    293.1940031    101.1167110   0.2325E+14 -21.04965000 -20.57510000   0.3490E+11      0.0401089    129.6691432   0 0.750 0.500
     245    148.5363470      0.6290670 0.03582800000   3   2.9295574  25.1625942 14.66121000    125.2359730     45.3631097   0.2333E+13 -20.59306000 -19.64711000   0.1913E+11      0.0491691     67.8988444   0 0.000 0.000
     254    149.2444653      3.7949225 0.03566000000   3   2.1853173  23.6309326 13.94908000    157.9880944     33.6814708   0.3617E+13 -21.29120000 -20.94641000   0.4275E+11      0.0379766     66.1578249   0 0.667 0.333
     373    160.6276652      5.0636224 0.02853400000   3   2.4106321  24.1027532 13.94348000    202.9230158     29.7785666   0.5330E+13 -20.79658000 -19.37781000   0.2148E+11      0.0264011     59.0736188   0 0.667 0.333
     390    162.2851474     29.8131747 0.03255200000   3   0.7766921  21.6138291 13.81042000     72.7084947     10.9354252   0.2403E+12 -21.22067000 -19.18298000   0.2877E+11      0.0253853     20.3520657   0 0.333 0.667
     396    162.8563273     46.7275018 0.03981200000   3   2.5674588  24.7015715 14.32290000     79.9778257     44.1356678   0.1217E+13 -21.17383000 -19.19919000   0.2805E+11      0.0984510     86.8221142   0 0.667 0.667
     436    166.2964838     59.6733669 0.03372700000   3   2.6624586  24.7287486 14.56842000    110.5714916     38.8285625   0.1476E+13 -20.57641000 -19.67560000   0.2124E+11      0.0468130     57.0755446   0 0.000 0.000
     444    166.7011863     14.4583553 0.05301500000   3   3.5553112  25.9747451 14.73376000    123.8432811     81.1304175   0.2872E+13 -21.41804000 -18.62239000   0.3055E+11      0.0626031     85.4887505   0 0.333 0.333
     467    167.8734391      3.2856374 0.03065000000   3   1.7534396  23.7921941 14.70343000    184.8614074     23.2552463   0.3278E+13 -20.19207000 -20.18725000   0.1783E+11      0.0215470     43.9210818   0 0.667 0.667
     473    168.1625025     25.6250641 0.05101900000   3   5.4323464  26.2665701 14.48395000    362.3016328    119.3533357   0.4404E+14 -21.61506000 -20.60623000   0.5048E+11      0.0389996    155.8011940   0 0.667 0.667
     477    168.3668887     59.9281086 0.03649500000   4   2.6604058  24.5195784 14.50164000    140.9547025     41.9557826   0.2609E+13 -20.79049000 -20.21785000   0.2935E+11      0.0370887     57.6450510   0 0.500 0.750
     491    169.3709977      3.0076745 0.04687100000   3   4.9219758  25.6510154 14.02028000    211.6154088     99.4464726   0.1749E+14 -21.84302000 -20.97559000   0.6084E+11      0.0655598    152.9768009   0 0.333 0.667
     507    170.7899848     13.3868455 0.03888300000   3   3.8877489  25.6233242 14.49507000    184.0023639     65.2867744   0.8978E+13 -20.98550000 -20.03833000   0.2691E+11      0.0593126    120.3402473   0 1.000 0.667
     539    173.3399457     34.2906833 0.02936200000   4   4.6201109  24.8988601 13.91134000    764.4300235     58.7173038   0.9029E+14 -20.93943000 -20.76940000   0.3966E+11      0.0080582     67.9228387   0 0.750 0.750
     611    179.7460301     42.5876174 0.03163400000   3   6.3803428  25.9257200 13.78336000    246.9056136     87.3171361   0.1476E+14 -21.25646000 -20.14690000   0.3580E+11      0.0439850    119.7502854   0 0.333 0.667
     717    188.9074032     35.3588788 0.06177600000   4   3.4626746  25.4294215 14.63050000     80.1252480     91.8800027   0.1848E+13 -21.87694000 -20.48298000   0.6699E+11      0.1394779    123.2297491   0 1.000 0.750
     722    189.5050051     55.5189717 0.03225600000   3   4.5737239  26.2823830 14.54204000    832.0791632     63.8144986   0.9862E+14 -20.46987000 -18.46186000   0.1364E+11      0.0070859     65.0132392   0 0.667 0.333
     749    193.1882240     45.7564693 0.06274700000   4   3.2932968  25.4564401 14.73742000    234.7723045     88.7382985   0.1323E+14 -21.79749000 -20.68156000   0.6025E+11      0.0404707    104.7679900   0 1.000 1.000
     832    201.0357495     15.5938776 0.02986800000   3   3.8634229  25.4754628 14.68386000    143.2064707     49.9408689   0.2867E+13 -20.13313000 -20.12188000   0.1695E+11      0.0440873     69.6172169   0 0.667 0.667
     898    206.1625535     37.1865512 0.02726300000   4   4.7677629  25.2687484 14.05382000     29.7832602     56.2890812   0.1674E+12 -20.57952000 -20.28474000   0.2599E+11      0.2498998     82.0689567   0 0.500 0.750
     939    209.0173049     19.7870575 0.07332500000   3   1.3396934  23.3288190 14.33707000    476.9579200     42.0752004   0.3947E+14 -22.57355000 -20.81073000   0.9849E+11      0.0151074     79.4531273   0 1.000 1.000
     966    211.0071632     35.8326954 0.02775000000   6   8.5509145  26.8039388 13.81326000    371.7015058    102.7456552   0.3085E+14 -20.85873000 -18.41908000   0.2106E+11      0.0247500    101.4400524   0 0.833 0.667
     970    211.4586197     48.3497010 0.05302600000   3   2.2757361  24.4816456 14.29543000     85.1385951     51.9417911   0.1301E+13 -21.88192000 -19.86370000   0.5046E+11      0.0851132     79.9032221   0 0.667 0.667
     975    211.7850851     13.0353273 0.02823300000   3   5.4566655  26.2342021 14.72909000    125.1448623     66.6997801   0.4219E+13 -19.98436000 -19.98269000   0.1531E+11      0.0832569    114.8878242   0 0.333 0.333
    1021    216.1661138      1.1804690 0.03959500000   4   3.3674546  24.4095634 13.51371000    264.9891550     57.5753656   0.1325E+14 -21.97003000 -20.30916000   0.6236E+11      0.0281697     82.3097354   0 0.250 0.250
    1062    219.1947434      8.1235186 0.05194600000   4   2.9733534  24.9655896 14.44282000    307.5648646     66.4993243   0.1921E+14 -21.64507000 -20.22538000   0.5195E+11      0.0255503     86.6508712   0 1.000 0.750
    1103    223.1101558     29.8488851 0.02333300000   3   5.2695116  24.7346700 13.13774000    216.4095662     53.2916743   0.8523E+13 -21.18679000 -20.79528000   0.3825E+11      0.0358784     85.6150666   0 0.667 1.000
    1128    224.9088413     16.6497758 0.03415600000   6  12.1357147  26.5690716 12.84766000    202.2830069    179.2174268   0.1220E+14 -22.28471000 -20.54457000   0.8059E+11      0.0662962    147.8730623   0 0.833 0.833
    1130    225.1425985     43.3073162 0.03165800000   4   4.8607430  25.3617418 14.06006000    280.3632055     66.5709967   0.1641E+14 -20.87642000 -20.42022000   0.3326E+11      0.0287708     88.9434979   0 0.750 0.500
    1140    226.1499905     24.0815795 0.04252700000   3   3.9238157  26.1132428 14.71456000    397.7089798     72.0057513   0.4102E+14 -20.93027000 -18.70174000   0.2054E+11      0.0235667    103.3486833   0 0.667 0.667
    1176    228.9762657     18.4113843 0.03864800000   3   4.9175713  26.0587572 14.51559000     80.7609437     82.0859756   0.1570E+13 -20.96985000 -20.00923000   0.2869E+11      0.1273995    113.4514064   0 0.667 0.667
    1203    230.3760929     21.1890598 0.04228500000   3   0.4706468  20.2895907 13.77848000    521.4242721      8.5881598   0.7681E+13 -21.85264000 -20.87030000   0.6310E+11      0.0020169     11.5961026   0 1.000 0.667
